frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
141,7.000000,1,739.912,405.208,1,577.514,395.616,1,587.335,509.979,1,614.078,610.449,1,620.753,642.421,1,626.838,633.564,1
142,7.066667,1,740.107,405.209,1,577.564,395.615,1,587.521,510.311,1,613.968,610.431,1,620.599,641.806,1,626.356,633.133,1
143,7.100000,1,740.210,405.177,1,577.600,395.610,1,587.561,510.454,1,613.598,610.042,1,620.577,640.477,1,626.163,632.112,1
144,7.166667,1,740.267,405.180,1,577.615,395.697,1,587.760,510.874,1,613.382,607.874,1,620.249,635.644,1,625.940,627.503,1
145,7.200000,1,740.270,405.215,1,577.624,395.755,1,587.770,510.875,1,612.683,601.958,1,618.701,628.940,1,625.763,622.120,1
146,7.266667,1,740.400,405.391,1,577.634,395.895,1,587.866,511.304,1,612.111,601.135,1,617.162,624.210,1,623.960,617.222,1
147,7.300000,1,740.532,405.603,1,577.640,396.199,1,587.994,512.214,1,611.797,597.415,1,616.241,618.292,1,623.120,612.495,1
148,7.366667,1,740.871,405.967,1,577.641,396.841,1,588.080,514.917,1,608.995,585.772,1,611.804,601.705,1,618.929,594.496,1
149,7.400000,1,741.147,406.182,1,577.614,397.196,1,588.092,519.841,1,606.595,586.222,1,609.063,597.835,1,614.721,590.931,1
150,7.466667,1,741.261,406.411,1,577.587,397.205,1,587.285,521.173,1,591.761,573.628,1,600.059,575.469,1,604.709,567.864,1
151,7.500000,1,741.250,406.651,1,577.615,397.074,1,585.699,520.408,1,588.975,547.545,1,597.557,556.091,1,602.901,546.714,1
152,7.566667,1,741.240,406.819,1,577.677,396.980,1,583.385,511.951,1,587.815,537.097,1,596.511,543.105,1,600.443,535.772,1
153,7.600000,1,741.143,406.842,1,577.723,396.899,1,581.774,507.623,1,586.227,527.249,1,595.225,531.439,1,599.123,524.929,1
154,7.666667,1,740.906,406.847,1,577.726,396.969,1,581.803,507.724,1,586.335,521.579,1,593.560,516.722,1,597.576,510.731,1
155,7.700000,1,740.732,406.849,1,577.744,397.058,1,581.687,507.834,1,586.915,519.622,1,593.072,509.642,1,597.399,503.764,1
156,7.766667,1,740.702,406.845,1,577.738,397.162,1,580.514,508.647,1,585.647,521.384,1,589.579,500.780,1,592.417,495.857,1
157,7.800000,1,740.698,406.861,1,577.739,397.395,1,578.768,512.149,1,584.490,522.768,1,587.661,494.586,1,589.333,491.188,1
158,7.866667,1,740.700,406.935,1,577.722,397.569,1,577.550,522.774,1,585.086,523.893,1,588.368,485.124,1,589.898,485.308,1
159,7.900000,1,740.750,406.994,1,577.826,397.627,1,577.640,526.813,1,585.477,518.042,1,589.307,478.063,1,591.332,478.750,1
160,7.966667,1,740.755,406.998,1,577.827,397.522,1,577.523,529.437,1,585.901,513.918,1,589.630,473.205,1,591.737,474.354,1
161,8.000000,1,740.759,407.057,1,577.854,397.477,1,576.749,529.870,1,586.290,511.628,1,590.042,470.714,1,592.330,471.535,1
162,8.066667,1,740.738,407.127,1,578.244,397.510,1,577.075,529.494,1,590.099,506.980,1,590.512,464.025,1,592.964,465.951,1
163,8.100000,1,740.661,407.132,1,578.699,397.479,1,577.692,528.823,1,591.737,490.886,1,591.275,453.458,1,593.622,457.062,1
164,8.166667,1,740.577,406.940,1,580.412,397.516,1,579.659,528.348,1,596.044,480.919,1,592.741,440.276,1,595.101,445.210,1
165,8.200000,1,740.311,406.585,1,581.318,397.470,1,581.679,528.303,1,598.033,471.603,1,592.781,433.730,1,595.126,438.815,1
166,8.266667,1,740.197,406.348,1,582.751,397.222,1,583.180,527.519,1,598.740,464.646,1,592.854,426.244,1,595.209,432.462,1
167,8.300000,1,740.165,406.228,1,583.750,396.719,1,583.967,526.202,1,599.260,461.320,1,593.201,422.896,1,595.500,428.887,1
168,8.366667,1,740.158,406.200,1,584.158,396.489,1,585.282,525.787,1,599.250,452.450,1,593.245,414.773,1,595.581,419.984,1
169,8.400000,1,740.140,406.200,1,584.855,396.437,1,586.063,525.515,1,599.104,448.567,1,593.264,411.762,1,595.652,416.927,1
170,8.466667,1,740.189,406.208,1,585.659,396.216,1,586.173,525.139,1,598.974,444.881,1,593.286,407.937,1,595.683,412.804,1
171,8.500000,1,740.190,406.217,1,585.869,396.121,1,586.264,525.075,1,598.898,440.744,1,593.309,404.439,1,595.723,409.121,1
172,8.566667,1,740.185,406.135,1,585.803,396.120,1,587.421,525.031,1,600.164,437.231,1,593.328,400.406,1,595.784,405.196,1
173,8.600000,1,740.184,406.001,1,585.778,396.112,1,588.298,524.979,1,601.413,436.020,1,593.358,398.900,1,595.969,403.761,1
174,8.666667,1,740.087,405.659,1,585.748,395.960,1,588.548,524.630,1,602.322,434.243,1,593.402,396.891,1,596.145,401.789,1
175,8.700000,1,740.014,405.310,1,585.720,395.889,1,588.760,524.407,1,602.834,433.435,1,593.457,396.261,1,596.291,401.108,1
176,8.766667,1,739.984,405.106,1,585.723,395.798,1,588.900,524.294,1,602.835,434.839,1,593.466,397.492,1,596.349,402.175,1
177,8.800000,1,739.910,404.911,1,585.735,395.706,1,588.872,524.194,1,602.744,436.474,1,593.470,399.152,1,596.378,403.849,1
178,8.866667,1,739.763,404.773,1,585.720,395.647,1,588.834,524.010,1,602.681,437.144,1,593.483,399.937,1,596.398,404.538,1
179,8.900000,1,739.671,404.661,1,585.710,395.609,1,588.547,523.634,1,602.663,437.321,1,593.516,400.331,1,596.442,404.913,1
180,8.966667,1,739.657,404.567,1,585.830,395.629,1,588.168,523.606,1,602.603,437.452,1,593.578,400.813,1,596.528,405.431,1
181,9.000000,1,739.627,404.410,1,586.064,395.626,1,587.790,523.584,1,602.551,437.932,1,593.700,401.296,1,596.669,405.862,1
182,9.066667,1,739.622,404.359,1,586.255,395.627,1,587.558,523.569,1,602.507,438.265,1,593.787,401.615,1,596.751,406.123,1
183,9.100000,1,739.616,404.341,1,586.399,395.630,1,587.401,523.572,1,602.472,438.503,1,593.852,401.846,1,596.804,406.317,1
184,9.166667,1,739.596,404.299,1,586.546,395.636,1,587.392,523.578,1,602.445,438.646,1,593.886,402.045,1,596.823,406.523,1
185,9.200000,1,739.591,404.271,1,586.669,395.665,1,587.379,523.580,1,602.425,438.768,1,593.917,402.154,1,596.845,406.629,1
186,9.266667,1,739.586,404.256,1,586.814,395.691,1,587.390,523.576,1,602.403,438.820,1,593.974,402.276,1,596.896,406.755,1
187,9.300000,1,739.586,404.251,1,586.917,395.693,1,587.432,523.587,1,602.385,438.853,1,594.000,402.386,1,596.911,406.882,1
188,9.366667,1,739.600,404.245,1,586.943,395.701,1,587.471,523.641,1,602.371,438.870,1,594.017,402.481,1,596.920,406.995,1
189,9.400000,1,739.605,404.219,1,587.000,395.700,1,587.602,523.655,1,602.364,438.899,1,594.081,402.567,1,596.968,407.095,1
190,9.466667,1,739.648,404.211,1,587.066,395.707,1,587.894,523.675,1,602.358,438.910,1,594.095,402.612,1,596.990,407.156,1
